Date,Close,Volume
2021-06-03 00:00:00-04:00,32.38999938964844,15482700
2021-06-04 00:00:00-04:00,34.52000045776367,3501300
2021-06-07 00:00:00-04:00,34.130001068115234,1959100
2021-06-08 00:00:00-04:00,32.16999816894531,1179100
2021-06-09 00:00:00-04:00,31.510000228881836,357300
2021-06-10 00:00:00-04:00,32.040000915527344,321700
2021-06-11 00:00:00-04:00,31.0,333000
2021-06-14 00:00:00-04:00,31.299999237060547,183500
2021-06-15 00:00:00-04:00,31.149999618530273,178800
2021-06-16 00:00:00-04:00,33.0,675100
2021-06-17 00:00:00-04:00,34.45000076293945,982800
2021-06-18 00:00:00-04:00,37.58000183105469,1863500
2021-06-21 00:00:00-04:00,38.59000015258789,1105000
2021-06-22 00:00:00-04:00,40.5,645900
2021-06-23 00:00:00-04:00,45.06999969482422,939200
2021-06-24 00:00:00-04:00,45.56999969482422,2038400
2021-06-25 00:00:00-04:00,47.790000915527344,1063700
2021-06-28 00:00:00-04:00,51.4900016784668,1600200
2021-06-29 00:00:00-04:00,52.5,1092400
2021-06-30 00:00:00-04:00,52.529998779296875,794100
2021-07-01 00:00:00-04:00,52.06999969482422,1219300
2021-07-02 00:00:00-04:00,52.9900016784668,847800
2021-07-06 00:00:00-04:00,48.189998626708984,1040200
2021-07-07 00:00:00-04:00,50.0,450100
2021-07-08 00:00:00-04:00,47.25,500300
2021-07-09 00:00:00-04:00,49.689998626708984,479700
2021-07-12 00:00:00-04:00,51.38999938964844,321200
2021-07-13 00:00:00-04:00,52.02000045776367,321200
2021-07-14 00:00:00-04:00,52.029998779296875,1055500
2021-07-15 00:00:00-04:00,48.95000076293945,1036500
2021-07-16 00:00:00-04:00,45.689998626708984,1003800
2021-07-19 00:00:00-04:00,43.52000045776367,430700
2021-07-20 00:00:00-04:00,47.290000915527344,450900
2021-07-21 00:00:00-04:00,46.15999984741211,585000
2021-07-22 00:00:00-04:00,51.779998779296875,523300
2021-07-23 00:00:00-04:00,52.029998779296875,603300
2021-07-26 00:00:00-04:00,52.47999954223633,649600
2021-07-27 00:00:00-04:00,49.66999816894531,477000
2021-07-28 00:00:00-04:00,47.9900016784668,397400
2021-07-29 00:00:00-04:00,45.68000030517578,668200
2021-07-30 00:00:00-04:00,45.13999938964844,351900
2021-08-02 00:00:00-04:00,45.63999938964844,676800
2021-08-03 00:00:00-04:00,44.25,699200
2021-08-04 00:00:00-04:00,42.599998474121094,1106000
2021-08-05 00:00:00-04:00,47.470001220703125,705100
2021-08-06 00:00:00-04:00,45.400001525878906,822800
2021-08-09 00:00:00-04:00,49.689998626708984,779300
2021-08-10 00:00:00-04:00,48.68000030517578,422900
2021-08-11 00:00:00-04:00,50.34000015258789,335000
2021-08-12 00:00:00-04:00,51.5,595600
2021-08-13 00:00:00-04:00,50.209999084472656,639600
2021-08-16 00:00:00-04:00,47.84000015258789,646500
2021-08-17 00:00:00-04:00,48.5099983215332,1523500
2021-08-18 00:00:00-04:00,49.279998779296875,1356900
2021-08-19 00:00:00-04:00,62.43000030517578,9571800
2021-08-20 00:00:00-04:00,66.94000244140625,2259000
2021-08-23 00:00:00-04:00,65.01000213623047,1506700
2021-08-24 00:00:00-04:00,69.0,1346600
2021-08-25 00:00:00-04:00,65.41000366210938,1364600
2021-08-26 00:00:00-04:00,63.119998931884766,821700
2021-08-27 00:00:00-04:00,67.33000183105469,1175100
2021-08-30 00:00:00-04:00,62.310001373291016,2009400
2021-08-31 00:00:00-04:00,64.0,1626500
2021-09-01 00:00:00-04:00,68.91999816894531,4191700
2021-09-02 00:00:00-04:00,68.54000091552734,2043800
2021-09-03 00:00:00-04:00,67.97000122070312,1760200
2021-09-07 00:00:00-04:00,62.93000030517578,1763400
2021-09-08 00:00:00-04:00,63.4900016784668,1286000
2021-09-09 00:00:00-04:00,64.80000305175781,1697800
2021-09-10 00:00:00-04:00,62.720001220703125,1780100
2021-09-13 00:00:00-04:00,60.970001220703125,1337100
2021-09-14 00:00:00-04:00,64.06999969482422,1856000
2021-09-15 00:00:00-04:00,64.87999725341797,1103600
2021-09-16 00:00:00-04:00,64.37999725341797,914600
2021-09-17 00:00:00-04:00,65.1500015258789,2385600
2021-09-20 00:00:00-04:00,60.310001373291016,2167300
2021-09-21 00:00:00-04:00,62.5,1876100
2021-09-22 00:00:00-04:00,62.61000061035156,1432800
2021-09-23 00:00:00-04:00,66.4800033569336,2981900
2021-09-24 00:00:00-04:00,66.51000213623047,1371900
2021-09-27 00:00:00-04:00,64.66999816894531,1825400
2021-09-28 00:00:00-04:00,58.380001068115234,2246000
2021-09-29 00:00:00-04:00,56.68000030517578,1323100
2021-09-30 00:00:00-04:00,54.560001373291016,1723500
2021-10-01 00:00:00-04:00,55.380001068115234,1295700
2021-10-04 00:00:00-04:00,52.0,1265600
2021-10-05 00:00:00-04:00,55.290000915527344,1105000
2021-10-06 00:00:00-04:00,58.58000183105469,1747500
2021-10-07 00:00:00-04:00,57.47999954223633,1074600
2021-10-08 00:00:00-04:00,55.93000030517578,829600
2021-10-11 00:00:00-04:00,50.52000045776367,1507300
2021-10-12 00:00:00-04:00,53.63999938964844,1798300
2021-10-13 00:00:00-04:00,56.0,1331200
2021-10-14 00:00:00-04:00,60.0,1921800
2021-10-15 00:00:00-04:00,61.290000915527344,1572400
2021-10-18 00:00:00-04:00,60.59000015258789,1183100
2021-10-19 00:00:00-04:00,54.61000061035156,4050800
2021-10-20 00:00:00-04:00,52.709999084472656,2776200
2021-10-21 00:00:00-04:00,50.83000183105469,5946000
2021-10-22 00:00:00-04:00,47.5,5301500
2021-10-25 00:00:00-04:00,48.83000183105469,1931000
2021-10-26 00:00:00-04:00,50.5,2524100
2021-10-27 00:00:00-04:00,49.95000076293945,2601100
2021-10-28 00:00:00-04:00,49.95000076293945,1856700
2021-10-29 00:00:00-04:00,48.5099983215332,1166700
2021-11-01 00:00:00-04:00,50.11000061035156,1319500
2021-11-02 00:00:00-04:00,50.43000030517578,793200
2021-11-03 00:00:00-04:00,50.18000030517578,624100
2021-11-04 00:00:00-04:00,48.33000183105469,1177900
2021-11-05 00:00:00-04:00,47.75,1210900
2021-11-08 00:00:00-05:00,50.189998626708984,683500
2021-11-09 00:00:00-05:00,48.52000045776367,1421600
2021-11-10 00:00:00-05:00,45.560001373291016,2217400
2021-11-11 00:00:00-05:00,45.02000045776367,900300
2021-11-12 00:00:00-05:00,46.58000183105469,1426000
2021-11-15 00:00:00-05:00,46.25,1405000
2021-11-16 00:00:00-05:00,47.0,2106600
2021-11-17 00:00:00-05:00,34.900001525878906,12464100
2021-11-18 00:00:00-05:00,38.029998779296875,4614800
2021-11-19 00:00:00-05:00,37.06999969482422,3173400
2021-11-22 00:00:00-05:00,32.099998474121094,5914200
2021-11-23 00:00:00-05:00,30.920000076293945,3843200
2021-11-24 00:00:00-05:00,33.66999816894531,1855300
2021-11-26 00:00:00-05:00,33.689998626708984,1455300
2021-11-29 00:00:00-05:00,34.68000030517578,1469700
2021-11-30 00:00:00-05:00,33.20000076293945,2083900
2021-12-01 00:00:00-05:00,32.400001525878906,1966400
2021-12-02 00:00:00-05:00,33.709999084472656,1113100
2021-12-03 00:00:00-05:00,32.310001373291016,1435100
2021-12-06 00:00:00-05:00,32.45000076293945,1831700
2021-12-07 00:00:00-05:00,35.91999816894531,1274600
2021-12-08 00:00:00-05:00,36.83000183105469,1148100
2021-12-09 00:00:00-05:00,33.959999084472656,1543800
2021-12-10 00:00:00-05:00,34.06999969482422,2074600
2021-12-13 00:00:00-05:00,34.459999084472656,1078200
2021-12-14 00:00:00-05:00,33.540000915527344,1973700
2021-12-15 00:00:00-05:00,33.689998626708984,1447100
2021-12-16 00:00:00-05:00,32.349998474121094,1540500
2021-12-17 00:00:00-05:00,33.56999969482422,1694000
2021-12-20 00:00:00-05:00,31.829999923706055,1296200
2021-12-21 00:00:00-05:00,34.15999984741211,1291000
2021-12-22 00:00:00-05:00,34.43000030517578,951000
2021-12-23 00:00:00-05:00,35.599998474121094,866600
2021-12-27 00:00:00-05:00,36.2400016784668,608800
2021-12-28 00:00:00-05:00,35.25,532400
2021-12-29 00:00:00-05:00,35.029998779296875,565300
2021-12-30 00:00:00-05:00,35.36000061035156,344800
2021-12-31 00:00:00-05:00,35.689998626708984,905800
2022-01-03 00:00:00-05:00,35.439998626708984,961100
2022-01-04 00:00:00-05:00,32.2400016784668,1876100
2022-01-05 00:00:00-05:00,29.030000686645508,3248100
2022-01-06 00:00:00-05:00,28.549999237060547,2101100
2022-01-07 00:00:00-05:00,31.100000381469727,2410300
2022-01-10 00:00:00-05:00,30.459999084472656,2299700
2022-01-11 00:00:00-05:00,32.470001220703125,1614300
2022-01-12 00:00:00-05:00,31.59000015258789,1539000
2022-01-13 00:00:00-05:00,31.09000015258789,1261000
2022-01-14 00:00:00-05:00,29.25,1578200
2022-01-18 00:00:00-05:00,26.219999313354492,2083200
2022-01-19 00:00:00-05:00,27.06999969482422,1309800
2022-01-20 00:00:00-05:00,26.90999984741211,1885600
2022-01-21 00:00:00-05:00,25.43000030517578,1944500
2022-01-24 00:00:00-05:00,26.690000534057617,2190900
2022-01-25 00:00:00-05:00,26.56999969482422,2113200
2022-01-26 00:00:00-05:00,25.799999237060547,1652500
2022-01-27 00:00:00-05:00,25.149999618530273,1194400
2022-01-28 00:00:00-05:00,25.989999771118164,1478200
2022-01-31 00:00:00-05:00,29.920000076293945,1574000
2022-02-01 00:00:00-05:00,32.63999938964844,1846100
2022-02-02 00:00:00-05:00,30.059999465942383,1146300
2022-02-03 00:00:00-05:00,28.399999618530273,673600
2022-02-04 00:00:00-05:00,30.440000534057617,718200
2022-02-07 00:00:00-05:00,30.719999313354492,514700
2022-02-08 00:00:00-05:00,31.940000534057617,979100
2022-02-09 00:00:00-05:00,34.45000076293945,2323200
2022-02-10 00:00:00-05:00,35.20000076293945,2042300
2022-02-11 00:00:00-05:00,32.5,1001500
2022-02-14 00:00:00-05:00,32.849998474121094,631000
2022-02-15 00:00:00-05:00,34.02000045776367,1275700
2022-02-16 00:00:00-05:00,33.43000030517578,522800
2022-02-17 00:00:00-05:00,32.15999984741211,761000
2022-02-18 00:00:00-05:00,31.549999237060547,749400
2022-02-22 00:00:00-05:00,31.200000762939453,550900
2022-02-23 00:00:00-05:00,29.489999771118164,1052900
2022-02-24 00:00:00-05:00,30.75,1141500
2022-02-25 00:00:00-05:00,30.68000030517578,571200
2022-02-28 00:00:00-05:00,32.650001525878906,527800
2022-03-01 00:00:00-05:00,32.54999923706055,803100
2022-03-02 00:00:00-05:00,32.08000183105469,899500
2022-03-03 00:00:00-05:00,29.530000686645508,647700
2022-03-04 00:00:00-05:00,27.979999542236328,977800
2022-03-07 00:00:00-05:00,26.790000915527344,951800
2022-03-08 00:00:00-05:00,26.040000915527344,1289500
2022-03-09 00:00:00-05:00,27.479999542236328,1131700
2022-03-10 00:00:00-05:00,25.979999542236328,1481100
2022-03-11 00:00:00-05:00,24.420000076293945,733000
2022-03-14 00:00:00-04:00,23.299999237060547,2496200
2022-03-15 00:00:00-04:00,25.829999923706055,2754600
2022-03-16 00:00:00-04:00,32.68000030517578,5575100
2022-03-17 00:00:00-04:00,34.220001220703125,2107300
2022-03-18 00:00:00-04:00,34.81999969482422,2048700
2022-03-21 00:00:00-04:00,33.45000076293945,3101400
2022-03-22 00:00:00-04:00,32.47999954223633,2051000
2022-03-23 00:00:00-04:00,30.75,1579800
2022-03-24 00:00:00-04:00,31.030000686645508,1557500
2022-03-25 00:00:00-04:00,30.510000228881836,1382600
2022-03-28 00:00:00-04:00,31.149999618530273,824700
2022-03-29 00:00:00-04:00,32.95000076293945,976100
2022-03-30 00:00:00-04:00,32.41999816894531,542800
2022-03-31 00:00:00-04:00,31.260000228881836,864700
2022-04-01 00:00:00-04:00,32.5099983215332,840800
2022-04-04 00:00:00-04:00,33.790000915527344,1072300
2022-04-05 00:00:00-04:00,32.40999984741211,579700
2022-04-06 00:00:00-04:00,29.68000030517578,1302700
2022-04-07 00:00:00-04:00,29.219999313354492,1058800
2022-04-08 00:00:00-04:00,28.399999618530273,1018700
2022-04-11 00:00:00-04:00,27.68000030517578,844900
2022-04-12 00:00:00-04:00,26.809999465942383,777700
2022-04-13 00:00:00-04:00,27.530000686645508,806300
2022-04-14 00:00:00-04:00,27.270000457763672,1519300
2022-04-18 00:00:00-04:00,26.219999313354492,1153500
2022-04-19 00:00:00-04:00,27.709999084472656,2095700
2022-04-20 00:00:00-04:00,26.200000762939453,1421700
2022-04-21 00:00:00-04:00,25.389999389648438,1524200
2022-04-22 00:00:00-04:00,24.270000457763672,1334200
2022-04-25 00:00:00-04:00,25.360000610351562,765300
2022-04-26 00:00:00-04:00,24.110000610351562,959600
2022-04-27 00:00:00-04:00,23.649999618530273,433800
2022-04-28 00:00:00-04:00,23.75,1251100
2022-04-29 00:00:00-04:00,22.670000076293945,676200
2022-05-02 00:00:00-04:00,23.0,1154200
2022-05-03 00:00:00-04:00,22.84000015258789,930100
2022-05-04 00:00:00-04:00,24.520000457763672,1894500
2022-05-05 00:00:00-04:00,22.059999465942383,945500
2022-05-06 00:00:00-04:00,20.0,1145200
2022-05-09 00:00:00-04:00,18.68000030517578,2729100
2022-05-10 00:00:00-04:00,18.280000686645508,3064900
2022-05-11 00:00:00-04:00,16.200000762939453,2419200
2022-05-12 00:00:00-04:00,17.229999542236328,4124000
2022-05-13 00:00:00-04:00,20.770000457763672,2988000
2022-05-16 00:00:00-04:00,18.649999618530273,2590400
2022-05-17 00:00:00-04:00,19.25,3155300
2022-05-18 00:00:00-04:00,22.200000762939453,10502800
2022-05-19 00:00:00-04:00,23.690000534057617,4079000
2022-05-20 00:00:00-04:00,23.709999084472656,2402800
2022-05-23 00:00:00-04:00,24.350000381469727,1819000
2022-05-24 00:00:00-04:00,23.809999465942383,1699600
2022-05-25 00:00:00-04:00,26.260000228881836,2658300
2022-05-26 00:00:00-04:00,29.059999465942383,3342300
2022-05-27 00:00:00-04:00,29.290000915527344,2309100
2022-05-31 00:00:00-04:00,28.829999923706055,1375800
2022-06-01 00:00:00-04:00,27.709999084472656,1206000
2022-06-02 00:00:00-04:00,29.219999313354492,1552300
2022-06-03 00:00:00-04:00,29.59000015258789,2165200
2022-06-06 00:00:00-04:00,28.399999618530273,1510300
2022-06-07 00:00:00-04:00,28.90999984741211,1064900
2022-06-08 00:00:00-04:00,29.0,867000
2022-06-09 00:00:00-04:00,27.979999542236328,1153100
2022-06-10 00:00:00-04:00,26.579999923706055,1389600
2022-06-13 00:00:00-04:00,24.84000015258789,1235000
2022-06-14 00:00:00-04:00,24.3700008392334,1427700
2022-06-15 00:00:00-04:00,25.399999618530273,944000
2022-06-16 00:00:00-04:00,23.190000534057617,1258300
2022-06-17 00:00:00-04:00,24.84000015258789,1556600
2022-06-21 00:00:00-04:00,25.790000915527344,1009000
2022-06-22 00:00:00-04:00,26.079999923706055,529000
2022-06-23 00:00:00-04:00,28.709999084472656,1180400
2022-06-24 00:00:00-04:00,30.729999542236328,2080400
2022-06-27 00:00:00-04:00,28.15999984741211,2081800
2022-06-28 00:00:00-04:00,27.510000228881836,828200
2022-06-29 00:00:00-04:00,26.65999984741211,774000
2022-06-30 00:00:00-04:00,26.25,652100
2022-07-01 00:00:00-04:00,26.510000228881836,535800
2022-07-05 00:00:00-04:00,28.65999984741211,1438400
2022-07-06 00:00:00-04:00,28.43000030517578,1428300
2022-07-07 00:00:00-04:00,28.600000381469727,940000
2022-07-08 00:00:00-04:00,27.489999771118164,957300
2022-07-11 00:00:00-04:00,26.540000915527344,502900
2022-07-12 00:00:00-04:00,25.959999084472656,900500
2022-07-13 00:00:00-04:00,25.170000076293945,1050200
2022-07-14 00:00:00-04:00,24.049999237060547,667600
2022-07-15 00:00:00-04:00,25.31999969482422,816600
2022-07-18 00:00:00-04:00,26.459999084472656,968300
2022-07-19 00:00:00-04:00,27.81999969482422,663700
2022-07-20 00:00:00-04:00,28.56999969482422,1186900
